,state,latitude,longitude,intrastate_gaspipe_within_10miles,interstate_gaspipe_within_10miles,mental_health_provider,mental_health_RGB
4728,Kentucky,37.7491841,-83.07121269999999,False,False,293.0,"(206, 198, 193)"
4729,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4730,Kentucky,36.74168239999999,-88.2955145,False,False,293.0,"(206, 198, 193)"
4731,Kentucky,37.3430956,-85.3494324,False,False,293.0,"(206, 198, 193)"
4732,Kentucky,37.3503093,-85.3750464,False,False,293.0,"(206, 198, 193)"
4733,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4734,Kentucky,37.3433974,-85.3419069,False,False,293.0,"(206, 198, 193)"
4735,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4736,Kentucky,37.9311434,-85.65246909999999,False,False,293.0,"(206, 198, 193)"
4737,Kentucky,37.07918000000001,-88.674995,False,False,293.0,"(206, 198, 193)"
4738,Kentucky,36.8874928,-83.0637507,False,False,293.0,"(206, 198, 193)"
4739,Kentucky,37.1027852,-85.3015101,False,False,293.0,"(206, 198, 193)"
4740,Kentucky,37.2668554,-83.2152124,False,False,293.0,"(206, 198, 193)"
4741,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4742,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4743,Kentucky,36.923016,-84.1203026,False,False,293.0,"(206, 198, 193)"
4744,Kentucky,36.83866,-84.33861999999999,False,False,293.0,"(206, 198, 193)"
4745,Kentucky,36.9608502,-84.0977963,False,False,293.0,"(206, 198, 193)"
4746,Kentucky,39.0827166,-84.50951380000001,False,False,293.0,"(206, 198, 193)"
4747,Kentucky,38.7985359,-84.6057785,False,False,293.0,"(206, 198, 193)"
4748,Kentucky,36.96288,-82.951123,False,False,293.0,"(206, 198, 193)"
4749,Kentucky,36.9675949,-82.929598,False,False,293.0,"(206, 198, 193)"
4750,Kentucky,36.976866,-82.997427,False,False,293.0,"(206, 198, 193)"
4751,Kentucky,36.8389703,-84.3452147,False,False,293.0,"(206, 198, 193)"
4752,North Carolina,35.30949390000001,-83.18495449999999,False,False,315.0,"(198, 206, 200)"
4753,North Carolina,35.3089224,-83.18437809999999,False,False,315.0,"(198, 206, 200)"
4754,North Carolina,36.40674,-80.1338196,False,False,315.0,"(198, 206, 200)"
4755,North Carolina,35.6679164,-80.26699719999999,False,False,315.0,"(198, 206, 200)"
4756,North Carolina,35.6928815,-79.99839589999999,False,False,315.0,"(198, 206, 200)"
4757,North Carolina,35.429769,-83.44771399999999,False,False,315.0,"(198, 206, 200)"
4758,North Carolina,35.3732414,-78.6604407,False,False,315.0,"(198, 206, 200)"
4759,North Carolina,35.1621189,-78.734095,True,False,315.0,"(198, 206, 200)"
4760,North Carolina,36.0413728,-78.99061309999999,False,False,315.0,"(198, 206, 200)"
4761,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4762,North Carolina,36.3918432,-79.7508072,False,False,315.0,"(198, 206, 200)"
4763,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4764,North Carolina,36.1027527,-79.50235669999999,False,False,315.0,"(198, 206, 200)"
4765,North Carolina,35.251875,-77.033231,False,False,315.0,"(198, 206, 200)"
4766,North Carolina,35.0746327,-78.9271297,False,False,315.0,"(198, 206, 200)"
4767,North Carolina,35.1296003,-78.8671408,False,False,315.0,"(198, 206, 200)"
4768,North Carolina,35.0544108,-78.8833288,False,False,315.0,"(198, 206, 200)"
4769,North Carolina,35.0550748,-78.88477000000002,False,False,315.0,"(198, 206, 200)"
4770,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4771,North Carolina,35.0549605,-78.8848033,False,False,315.0,"(198, 206, 200)"
4772,North Carolina,41.0775371,-83.621101,False,False,315.0,"(198, 206, 200)"
4773,North Carolina,35.1939392,-83.3632681,False,False,315.0,"(198, 206, 200)"
4774,North Carolina,35.701601,-78.64119,False,False,315.0,"(198, 206, 200)"
4775,North Carolina,35.2937124,-81.15120619999999,False,False,315.0,"(198, 206, 200)"
4776,North Carolina,35.24735769999999,-81.28219709999999,False,False,315.0,"(198, 206, 200)"
4777,North Carolina,35.3062487,-81.1106324,False,False,315.0,"(198, 206, 200)"
4778,North Carolina,35.5129693,-80.343718,False,False,315.0,"(198, 206, 200)"
4779,North Carolina,36.0917988,-79.88873989999999,False,False,315.0,"(198, 206, 200)"
4780,North Carolina,36.1292883,-79.86039889999999,False,False,315.0,"(198, 206, 200)"
4781,North Carolina,36.3991165,-78.76441229999999,False,False,315.0,"(198, 206, 200)"
4782,Kentucky,38.3915249,-84.2978605,False,False,293.0,"(206, 198, 193)"
4783,Kentucky,37.2491822,-87.6727533,False,False,293.0,"(206, 198, 193)"
4784,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4785,Kentucky,37.2089877,-87.7378451,False,False,293.0,"(206, 198, 193)"
4786,Kentucky,37.3063894,-87.70523229999999,False,False,293.0,"(206, 198, 193)"
4787,Kentucky,37.397961,-87.82680599999999,False,False,293.0,"(206, 198, 193)"
4788,Kentucky,37.0405307,-87.007475,False,False,293.0,"(206, 198, 193)"
4789,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4790,Kentucky,37.0487997,-88.07782379999999,False,False,293.0,"(206, 198, 193)"
4791,Kentucky,37.0938064,-88.080756,False,False,293.0,"(206, 198, 193)"
4792,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4793,Kentucky,37.7014844,-85.9949086,False,False,293.0,"(206, 198, 193)"
4794,Kentucky,38.04110740000001,-85.5523956,False,False,293.0,"(206, 198, 193)"
4795,Kentucky,37.0269308,-82.7946279,False,False,293.0,"(206, 198, 193)"
4796,Kentucky,38.9853065,-84.5831728,False,False,293.0,"(206, 198, 193)"
4797,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4798,Kentucky,36.857726,-83.1688781,False,False,293.0,"(206, 198, 193)"
4799,Kentucky,36.8663027,-83.19327960000001,False,False,293.0,"(206, 198, 193)"
4800,Kentucky,36.8615715,-83.28181119999999,False,False,293.0,"(206, 198, 193)"
4801,Kentucky,36.8636661,-83.1918441,False,False,293.0,"(206, 198, 193)"
4802,Kentucky,36.863537,-83.19580669999999,False,False,293.0,"(206, 198, 193)"
4803,Kentucky,37.4017416,-82.2441767,False,False,293.0,"(206, 198, 193)"
4804,North Carolina,34.9220333,-78.9046006,False,False,315.0,"(198, 206, 200)"
4805,North Carolina,34.8951949,-76.9084204,False,False,315.0,"(198, 206, 200)"
4806,North Carolina,34.72295,-77.358437,False,False,315.0,"(198, 206, 200)"
4807,North Carolina,34.8951949,-76.9084204,False,False,315.0,"(198, 206, 200)"
4808,North Carolina,34.883318,-76.9062,False,False,315.0,"(198, 206, 200)"
4809,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4810,North Carolina,35.6996272,-81.30474459999999,False,False,315.0,"(198, 206, 200)"
4811,North Carolina,35.4246008,-77.5881818,True,False,315.0,"(198, 206, 200)"
4812,North Carolina,35.380527,-80.88512659999999,False,False,315.0,"(198, 206, 200)"
4813,North Carolina,35.3551368,-83.195284,False,False,315.0,"(198, 206, 200)"
4814,North Carolina,34.6883529,-77.453704,False,False,315.0,"(198, 206, 200)"
4815,North Carolina,34.7324922,-77.4533769,False,False,315.0,"(198, 206, 200)"
4816,North Carolina,34.7428568,-77.41450119999999,False,False,315.0,"(198, 206, 200)"
4817,North Carolina,34.751447,-77.42625699999999,False,False,315.0,"(198, 206, 200)"
4818,North Carolina,32.7373872,-96.6454357,False,False,315.0,"(198, 206, 200)"
4819,North Carolina,35.4727152,-80.63279349999999,False,False,315.0,"(198, 206, 200)"
4820,North Carolina,35.1347206,-81.3681792,False,False,315.0,"(198, 206, 200)"
4821,North Carolina,35.24735769999999,-81.28219709999999,False,False,315.0,"(198, 206, 200)"
4822,North Carolina,35.2759485,-81.4038071,False,False,315.0,"(198, 206, 200)"
4823,North Carolina,35.2947409,-77.5741212,False,False,315.0,"(198, 206, 200)"
4824,North Carolina,33.9716424,-77.9177488,False,False,315.0,"(198, 206, 200)"
4825,North Carolina,35.546499,-80.61489499999999,False,False,315.0,"(198, 206, 200)"
4826,North Carolina,35.546499,-80.61489499999999,False,False,315.0,"(198, 206, 200)"
4827,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4828,North Carolina,34.7432249,-79.511252,False,False,315.0,"(198, 206, 200)"
4829,North Carolina,36.0074263,-81.5262573,False,False,315.0,"(198, 206, 200)"
4830,North Carolina,35.9383872,-81.5216774,False,False,315.0,"(198, 206, 200)"
4831,North Carolina,35.9095112,-81.535745,False,False,315.0,"(198, 206, 200)"
4832,North Carolina,35.8213323,-81.45240059999999,False,False,315.0,"(198, 206, 200)"
4833,Kentucky,38.1919879,-85.4881559,False,False,293.0,"(206, 198, 193)"
4834,Kentucky,38.4263363,-83.736364,False,False,293.0,"(206, 198, 193)"
4835,Kentucky,38.8834429,-84.7474044,False,False,293.0,"(206, 198, 193)"
4836,Kentucky,38.987994,-84.659072,False,False,293.0,"(206, 198, 193)"
4837,Kentucky,37.6656527,-82.7715486,False,False,293.0,"(206, 198, 193)"
4838,Kentucky,37.4450997,-82.8051601,False,False,293.0,"(206, 198, 193)"
4839,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4840,Kentucky,39.0641997,-84.4400428,False,False,293.0,"(206, 198, 193)"
4841,Kentucky,39.0839642,-84.44975629999999,False,False,293.0,"(206, 198, 193)"
4842,Kentucky,38.7901862,-84.17308829999999,False,False,293.0,"(206, 198, 193)"
4843,Kentucky,38.199828,-84.88120099999999,False,False,293.0,"(206, 198, 193)"
4844,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4845,Kentucky,38.186775,-84.875221,False,False,293.0,"(206, 198, 193)"
4846,Kentucky,36.8072489,-86.5575349,False,False,293.0,"(206, 198, 193)"
4847,Kentucky,38.0220263,-83.6251899,False,False,293.0,"(206, 198, 193)"
4848,Kentucky,37.8777447,-83.61904249999999,False,False,293.0,"(206, 198, 193)"
4849,Kentucky,37.0551418,-85.8516779,False,False,293.0,"(206, 198, 193)"
4850,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4851,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4852,Kentucky,37.5456132,-86.1535813,False,False,293.0,"(206, 198, 193)"
4853,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4854,Kentucky,37.2611948,-85.50308,False,False,293.0,"(206, 198, 193)"
4855,Kentucky,37.2623,-85.5012,False,False,293.0,"(206, 198, 193)"
4856,Kentucky,37.47771960000001,-82.5152858,False,False,293.0,"(206, 198, 193)"
4857,Kentucky,37.301648,-83.1357819,False,False,293.0,"(206, 198, 193)"
4858,Kentucky,37.5906593,-82.2263293,False,False,293.0,"(206, 198, 193)"
4859,Kentucky,36.7611953,-83.3452097,False,False,293.0,"(206, 198, 193)"
4860,Kentucky,36.8086043,-83.2982825,False,False,293.0,"(206, 198, 193)"
4861,Kentucky,36.9039463,-83.0689781,False,False,293.0,"(206, 198, 193)"
4862,Kentucky,36.8097308,-83.3177652,False,False,293.0,"(206, 198, 193)"
4863,Kentucky,36.9487023,-83.1821171,False,False,293.0,"(206, 198, 193)"
4864,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4865,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4866,North Carolina,35.473745,-81.2545251,False,False,315.0,"(198, 206, 200)"
4867,North Carolina,35.9495715,-81.9267782,False,False,315.0,"(198, 206, 200)"
4868,North Carolina,36.1051132,-78.2977139,False,False,315.0,"(198, 206, 200)"
4869,North Carolina,36.1051132,-78.2977139,False,False,315.0,"(198, 206, 200)"
4870,North Carolina,36.1051132,-78.2977139,False,False,315.0,"(198, 206, 200)"
4871,North Carolina,36.1051132,-78.2977139,False,False,315.0,"(198, 206, 200)"
4872,North Carolina,34.6363869,-79.0044619,False,False,315.0,"(198, 206, 200)"
4873,North Carolina,35.5779039,-81.214193,False,False,315.0,"(198, 206, 200)"
4874,North Carolina,35.6934499,-82.07168329999999,False,False,315.0,"(198, 206, 200)"
4875,North Carolina,35.8546039,-77.0555114,False,False,315.0,"(198, 206, 200)"
4876,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4877,North Carolina,35.3676705,-80.5575932,False,False,315.0,"(198, 206, 200)"
4878,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4879,North Carolina,35.5827448,-80.8776445,False,False,315.0,"(198, 206, 200)"
4880,North Carolina,35.7307531,-81.6744542,False,False,315.0,"(198, 206, 200)"
4881,North Carolina,35.7296832,-81.69119239999999,False,False,315.0,"(198, 206, 200)"
4882,North Carolina,35.7296832,-81.69119239999999,False,False,315.0,"(198, 206, 200)"
4883,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4884,North Carolina,35.7141988,-81.6780157,False,False,315.0,"(198, 206, 200)"
4885,North Carolina,36.53839,-80.6197036,False,False,315.0,"(198, 206, 200)"
4886,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4887,Kentucky,36.8311984,-83.416853,False,False,293.0,"(206, 198, 193)"
4888,Kentucky,36.843131,-83.321835,False,False,293.0,"(206, 198, 193)"
4889,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4890,Kentucky,37.7776597,-84.84558899999999,False,False,293.0,"(206, 198, 193)"
4891,Kentucky,37.81674599999999,-84.7406048,False,False,293.0,"(206, 198, 193)"
4892,Kentucky,37.7556422,-84.84815929999999,False,False,293.0,"(206, 198, 193)"
4893,Kentucky,37.7107008,-82.35450449999999,False,False,293.0,"(206, 198, 193)"
4894,Kentucky,39.0685159,-84.7066475,False,False,293.0,"(206, 198, 193)"
4895,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4896,Kentucky,37.3890219,-82.7303821,False,False,293.0,"(206, 198, 193)"
4897,Kentucky,36.7231335,-88.828302,False,False,293.0,"(206, 198, 193)"
4898,Kentucky,39.0318034,-84.4643828,False,False,293.0,"(206, 198, 193)"
4899,Kentucky,37.6552967,-82.78379079999999,False,False,293.0,"(206, 198, 193)"
4900,Kentucky,37.5767889,-85.7415261,False,False,293.0,"(206, 198, 193)"
4901,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4902,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4903,Kentucky,36.8747418,-87.48002819999999,False,False,293.0,"(206, 198, 193)"
4904,Kentucky,36.83866,-84.33861999999999,False,False,293.0,"(206, 198, 193)"
4905,Kentucky,37.12704799999999,-83.364289,False,False,293.0,"(206, 198, 193)"
4906,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4907,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4908,Kentucky,37.5035924,-83.4559354,False,False,293.0,"(206, 198, 193)"
4909,Kentucky,37.5671147,-83.3825616,False,False,293.0,"(206, 198, 193)"
4910,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4911,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4912,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4913,Kentucky,37.5531185,-83.379565,False,False,293.0,"(206, 198, 193)"
4914,Kentucky,37.5544252,-83.3816511,False,False,293.0,"(206, 198, 193)"
4915,North Carolina,35.8143875,-79.5789796,False,False,315.0,"(198, 206, 200)"
4916,North Carolina,32.8019521,-79.8914392,False,False,315.0,"(198, 206, 200)"
4917,North Carolina,36.4354563,-77.09697589999999,False,False,315.0,"(198, 206, 200)"
4918,North Carolina,36.4354563,-77.09697589999999,False,False,315.0,"(198, 206, 200)"
4919,North Carolina,36.4354563,-77.09697589999999,False,False,315.0,"(198, 206, 200)"
4920,North Carolina,36.4354563,-77.09697589999999,False,False,315.0,"(198, 206, 200)"
4921,North Carolina,35.1081982,-77.04228119999999,False,False,315.0,"(198, 206, 200)"
4922,North Carolina,35.6797646,-81.24329709999999,False,False,315.0,"(198, 206, 200)"
4923,North Carolina,36.1751732,-79.98663780000001,False,False,315.0,"(198, 206, 200)"
4924,North Carolina,36.1751732,-79.98663780000001,False,False,315.0,"(198, 206, 200)"
4925,North Carolina,33.8938794,-78.41078710000001,False,False,315.0,"(198, 206, 200)"
4926,North Carolina,35.0861054,-76.0333885,False,False,315.0,"(198, 206, 200)"
4927,North Carolina,35.2505373,-75.5288214,False,False,315.0,"(198, 206, 200)"
4928,North Carolina,36.2227579,-75.77162500000001,False,False,315.0,"(198, 206, 200)"
4929,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4930,North Carolina,36.444585,-76.3278528,False,False,315.0,"(198, 206, 200)"
4931,North Carolina,35.5420996,-79.8938467,False,False,315.0,"(198, 206, 200)"
4932,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4933,North Carolina,35.5847956,-79.48667739999999,False,False,315.0,"(198, 206, 200)"
4934,North Carolina,35.039685,-77.209002,False,False,315.0,"(198, 206, 200)"
4935,North Carolina,35.741436,-78.7481564,False,False,315.0,"(198, 206, 200)"
4936,North Carolina,35.77875,-78.642928,False,False,315.0,"(198, 206, 200)"
4937,North Carolina,35.860701,-78.58021289999999,False,False,315.0,"(198, 206, 200)"
4938,North Carolina,35.865662,-78.6033424,False,False,315.0,"(198, 206, 200)"
4939,North Carolina,35.7846633,-78.6820946,False,False,315.0,"(198, 206, 200)"
4940,North Carolina,35.7846633,-78.6820946,False,False,315.0,"(198, 206, 200)"
4941,North Carolina,36.3284259,-79.680506,False,False,315.0,"(198, 206, 200)"
4942,North Carolina,36.3856259,-79.7353431,False,False,315.0,"(198, 206, 200)"
4943,North Carolina,35.40835870000001,-83.71921619999999,False,False,315.0,"(198, 206, 200)"
4944,Kentucky,37.8806341,-84.5729961,False,False,293.0,"(206, 198, 193)"
4945,Kentucky,37.3411499,-82.866912,False,False,293.0,"(206, 198, 193)"
4946,Kentucky,36.8664765,-83.8888138,False,False,293.0,"(206, 198, 193)"
4947,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4948,Kentucky,39.0042739,-84.65038779999999,False,False,293.0,"(206, 198, 193)"
4949,Kentucky,38.1795289,-82.871276,False,False,293.0,"(206, 198, 193)"
4950,Kentucky,38.2291269,-85.7635359,False,False,293.0,"(206, 198, 193)"
4951,Kentucky,37.6251278,-85.17304779999999,False,False,293.0,"(206, 198, 193)"
4952,Kentucky,37.1800256,-82.93439699999999,False,False,293.0,"(206, 198, 193)"
4953,Kentucky,37.1789823,-83.30212279999999,False,False,293.0,"(206, 198, 193)"
4954,Kentucky,37.8927414,-88.81939729999999,True,False,293.0,"(206, 198, 193)"
4955,Kentucky,38.0348791,-84.52500409999999,False,False,293.0,"(206, 198, 193)"
4956,Kentucky,,,False,False,293.0,"(206, 198, 193)"
4957,Kentucky,38.0501872,-84.4964171,False,False,293.0,"(206, 198, 193)"
4958,Kentucky,38.0740314,-84.53812390000002,False,False,293.0,"(206, 198, 193)"
4959,Kentucky,38.06074,-84.510421,False,False,293.0,"(206, 198, 193)"
4960,Kentucky,38.0553259,-84.4760331,False,False,293.0,"(206, 198, 193)"
4961,Kentucky,38.0918056,-84.4850671,False,False,293.0,"(206, 198, 193)"
4962,Kentucky,38.053147,-84.4936508,False,False,293.0,"(206, 198, 193)"
4963,Kentucky,38.053147,-84.4936508,False,False,293.0,"(206, 198, 193)"
4964,Kentucky,38.0306511,-84.5039697,False,False,293.0,"(206, 198, 193)"
4965,Kentucky,37.3645955,-84.982547,False,False,293.0,"(206, 198, 193)"
4966,Kentucky,37.1742235,-84.1282957,False,False,293.0,"(206, 198, 193)"
4967,Kentucky,37.1378615,-84.0654143,False,False,293.0,"(206, 198, 193)"
4968,Kentucky,37.1250294,-84.0884492,False,False,293.0,"(206, 198, 193)"
4969,Kentucky,38.2454009,-85.7148228,False,False,293.0,"(206, 198, 193)"
4970,Kentucky,38.2718652,-85.5577636,False,False,293.0,"(206, 198, 193)"
4971,North Carolina,37.09024,-95.712891,False,False,315.0,"(198, 206, 200)"
4972,North Carolina,36.3374039,-78.9831098,False,False,315.0,"(198, 206, 200)"
4973,North Carolina,36.2412873,-80.2919294,False,False,315.0,"(198, 206, 200)"
4974,North Carolina,35.4212267,-81.97570739999999,True,False,315.0,"(198, 206, 200)"
4975,North Carolina,35.3697013,-81.9578274,True,False,315.0,"(198, 206, 200)"
4976,North Carolina,35.361565,-81.965896,True,False,315.0,"(198, 206, 200)"
4977,North Carolina,35.1725939,-78.587642,True,False,315.0,"(198, 206, 200)"
4978,North Carolina,35.4714152,-79.3469732,False,False,315.0,"(198, 206, 200)"
4979,North Carolina,36.2649925,-80.51207649999999,False,False,315.0,"(198, 206, 200)"
4980,North Carolina,35.5847956,-79.48667739999999,False,False,315.0,"(198, 206, 200)"
4981,North Carolina,35.4477221,-77.6825783,True,False,315.0,"(198, 206, 200)"
4982,North Carolina,36.4017862,-76.2734413,False,False,315.0,"(198, 206, 200)"
4983,North Carolina,36.5064972,-81.12037,False,False,315.0,"(198, 206, 200)"
4984,North Carolina,34.8147005,-78.9768508,False,False,315.0,"(198, 206, 200)"
4985,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4986,North Carolina,35.7662565,-80.91591849999999,False,False,315.0,"(198, 206, 200)"
4987,North Carolina,35.8185099,-80.82907139999999,False,False,315.0,"(198, 206, 200)"
4988,North Carolina,36.2806939,-80.3592197,False,False,315.0,"(198, 206, 200)"
4989,North Carolina,35.611133,-82.442286,False,False,315.0,"(198, 206, 200)"
4990,North Carolina,35.374876,-83.23625109999999,False,False,315.0,"(198, 206, 200)"
4991,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4992,North Carolina,35.58301429999999,-80.2450923,False,False,315.0,"(198, 206, 200)"
4993,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4994,North Carolina,36.0424935,-80.107699,False,False,315.0,"(198, 206, 200)"
4995,North Carolina,34.8980923,-80.1144444,False,False,315.0,"(198, 206, 200)"
4996,North Carolina,,,False,False,315.0,"(198, 206, 200)"
4997,North Carolina,35.4942765,-82.9805119,False,False,315.0,"(198, 206, 200)"
4998,North Carolina,35.7805019,-78.3396325,False,False,315.0,"(198, 206, 200)"
4999,Kentucky,38.2448023,-85.7276852,False,False,293.0,"(206, 198, 193)"
5000,Kentucky,38.2448023,-85.7276852,False,False,293.0,"(206, 198, 193)"
5001,Kentucky,38.25937,-85.606948,False,False,293.0,"(206, 198, 193)"
5002,Kentucky,38.2494973,-85.64455269999999,False,False,293.0,"(206, 198, 193)"
5003,Kentucky,38.2454009,-85.7148228,False,False,293.0,"(206, 198, 193)"
5004,Kentucky,,,False,False,293.0,"(206, 198, 193)"
5005,Kentucky,,,False,False,293.0,"(206, 198, 193)"
5006,Kentucky,38.2469009,-85.7281703,False,False,293.0,"(206, 198, 193)"
5007,Kentucky,38.2413149,-85.7472244,False,False,293.0,"(206, 198, 193)"
5008,Kentucky,38.2453487,-85.53884889999999,False,False,293.0,"(206, 198, 193)"
5009,Kentucky,38.2445513,-85.7280933,False,False,293.0,"(206, 198, 193)"
5010,Kentucky,38.2704843,-85.78432629999999,False,False,293.0,"(206, 198, 193)"
5011,Kentucky,38.21093700000001,-85.667316,True,False,293.0,"(206, 198, 193)"
5012,Kentucky,38.2385407,-85.7536466,False,False,293.0,"(206, 198, 193)"
5013,Kentucky,38.141374,-85.670495,True,False,293.0,"(206, 198, 193)"
5014,Kentucky,38.2552615,-85.7548662,False,False,293.0,"(206, 198, 193)"
5015,Kentucky,38.2176546,-85.7608973,True,False,293.0,"(206, 198, 193)"
5016,Kentucky,38.3524686,-85.54791759999999,False,False,293.0,"(206, 198, 193)"
5017,Kentucky,38.2513473,-85.71897039999999,False,False,293.0,"(206, 198, 193)"
5018,Kentucky,38.1966268,-85.5233233,False,False,293.0,"(206, 198, 193)"
5019,Kentucky,38.3524686,-85.54791759999999,False,False,293.0,"(206, 198, 193)"
5020,Kentucky,38.2509281,-85.7582595,False,False,293.0,"(206, 198, 193)"
5021,Kentucky,38.1302387,-85.8411866,True,False,293.0,"(206, 198, 193)"
5022,Kentucky,36.7330785,-84.1546919,False,False,293.0,"(206, 198, 193)"
5023,Kentucky,37.0938064,-88.080756,False,False,293.0,"(206, 198, 193)"
5024,Kentucky,37.2978619,-87.4795376,False,False,293.0,"(206, 198, 193)"
5025,Kentucky,37.3188588,-88.0311397,False,False,293.0,"(206, 198, 193)"
5026,Kentucky,37.3692571,-88.0679244,False,False,293.0,"(206, 198, 193)"
5027,Kentucky,37.559278,-82.725117,False,False,293.0,"(206, 198, 193)"
5028,Kentucky,37.550276,-82.7277165,False,False,293.0,"(206, 198, 193)"
5029,North Carolina,34.2229839,-78.718271,False,False,315.0,"(198, 206, 200)"
5030,North Carolina,34.2020629,-78.7063879,False,False,315.0,"(198, 206, 200)"
5031,North Carolina,36.1406192,-81.14876919999999,False,False,315.0,"(198, 206, 200)"
5032,North Carolina,39.39447029999999,-84.41042960000001,False,False,315.0,"(198, 206, 200)"
5033,North Carolina,,,False,False,315.0,"(198, 206, 200)"
5034,North Carolina,34.236141,-77.94299199999999,False,False,315.0,"(198, 206, 200)"
5035,North Carolina,,,False,False,315.0,"(198, 206, 200)"
5036,North Carolina,35.6588,-78.0538907,False,False,315.0,"(198, 206, 200)"
5037,North Carolina,35.759949,-77.935531,False,False,315.0,"(198, 206, 200)"
5038,North Carolina,34.9869013,-80.44449709999999,False,False,315.0,"(198, 206, 200)"
5039,North Carolina,36.09985959999999,-80.244216,False,False,315.0,"(198, 206, 200)"
5040,North Carolina,36.09985959999999,-80.244216,False,False,315.0,"(198, 206, 200)"
5041,North Carolina,36.09985959999999,-80.244216,False,False,315.0,"(198, 206, 200)"
5042,North Carolina,36.09985959999999,-80.244216,False,False,315.0,"(198, 206, 200)"
5043,North Carolina,36.09985959999999,-80.244216,False,False,315.0,"(198, 206, 200)"
5044,North Carolina,36.09985959999999,-80.244216,False,False,315.0,"(198, 206, 200)"
5045,North Carolina,36.09985959999999,-80.244216,False,False,315.0,"(198, 206, 200)"
5046,North Carolina,36.0871178,-80.2404828,False,False,315.0,"(198, 206, 200)"
5047,Kentucky,36.7512594,-88.63499,False,False,293.0,"(206, 198, 193)"
5048,Kentucky,38.6458318,-83.7664854,False,False,293.0,"(206, 198, 193)"
5049,Kentucky,38.648843,-83.7671778,False,False,293.0,"(206, 198, 193)"
5050,Kentucky,37.0833893,-88.6000478,False,False,293.0,"(206, 198, 193)"
5051,Kentucky,36.7469123,-84.47504479999999,False,False,293.0,"(206, 198, 193)"
5052,Kentucky,38.1328124,-83.5739598,False,False,293.0,"(206, 198, 193)"
5053,Kentucky,36.6111862,-83.7166984,False,False,293.0,"(206, 198, 193)"
5054,Kentucky,38.1261936,-83.4110164,False,False,293.0,"(206, 198, 193)"
5055,Kentucky,38.1790049,-83.4398317,False,False,293.0,"(206, 198, 193)"
5056,Kentucky,38.1888804,-83.4311778,False,False,293.0,"(206, 198, 193)"
5057,Kentucky,38.1888804,-83.4311778,False,False,293.0,"(206, 198, 193)"
5058,Kentucky,38.1888804,-83.4311778,False,False,293.0,"(206, 198, 193)"
5059,Kentucky,38.1888804,-83.4311778,False,False,293.0,"(206, 198, 193)"
5060,Kentucky,38.1876839,-83.4292921,False,False,293.0,"(206, 198, 193)"
5061,Kentucky,37.9996853,-83.27207589999999,False,False,293.0,"(206, 198, 193)"
5062,Kentucky,37.6897316,-87.8775907,False,False,293.0,"(206, 198, 193)"
5063,Kentucky,37.1980774,-86.6538636,False,False,293.0,"(206, 198, 193)"
5064,Kentucky,,,False,False,293.0,"(206, 198, 193)"
5065,Kentucky,38.0469758,-83.93975259999999,False,False,293.0,"(206, 198, 193)"
5066,Kentucky,38.0572195,-83.9620418,False,False,293.0,"(206, 198, 193)"
5067,Kentucky,37.0867105,-87.0894418,False,False,293.0,"(206, 198, 193)"
5068,Kentucky,37.259685,-85.88148369999999,False,False,293.0,"(206, 198, 193)"
